5087004368039051436,11
5046568421675864108,7
1171403557656899330,5
5058257778087159468,7
1199825839571967490,11
1207775536274173954,5
5068963873349184684,5
1235600314397151106,5
5060612212586012844,5
5030962640822338092,9
5054199397093673644,4
5079157467083795628,4
2651856854079948332,6
1242486566459687170,4
5077010537449395372,12
1234383992544271874,4
1231898147077577474,14
2610792963010652204,6
5082355018696169132,8
1198402787128369026,6
5055975439431293484,4
5055266344280961708,4
5085019820238361772,6
1245593870071272962,4
1197556363930892930,8
1209472441345303170,4
2642322927896291372,6
5033020007467726380,4
5055449773705930412,6
5094025245858325548,4
1186670110396071042,4
1244688529620106626,6
1260308939128475394,3
2667843390292921900,3
1185730316738150658,3
1195960271444343938,3
2638130903110496300,3
5049834209581735980,3
1198174264804779650,3
1207603061124529922,3
1224145230744775042,3
1201700397375778306,3
5085326208173483692,3
1226140840054102914,3
5078272233485316268,3
5017163965318296620,3
5062308544806803500,3
1194516054331138178,3
5057850488485405868,3
5079907875179902124,3
5074141245933719084,3
5070086775337113132,3
5099907602816423596,3
1242509488700110210,3
2627541661005977132,3
5065126131049603244,3
5102384746865340460,3
5110524442866554796,3
1195152188379768322,3
5093110407086786092,3
1238951872799345538,2
41534,2
1237342434737000066,2
1218578749117791106,2
5062765982058647212,2
5041052809254579372,2
5113779886518601772,2
5041014704689587756,2
5026849455870555692,2
1248056859869371650,2
1228027305654564098,2
1216175268239477378,2
1197425760417686530,2
1246571232829129474,2
5072198327282868268,2
5038279255052170796,2
5049795734917675052,2
5067929630155532844,2
5115915836030975020,2
5032263040956346412,2
1243026914147791234,2
5093114968342098476,2
5056778054698983596,2
1194685114981767938,2
1199775241781862658,2
5066041669909680172,2
1230779419766253570,2
1186459202751983490,2
2626154040876544556,2
2641974993394943020,2
1224420845238405506,2
1192335907111788162,2
5063046922313277612,2
5108298721402998444,2
5028828123681611820,2
5094026405499504172,2
1226123484090865538,2
1231881624338282498,2
1205758937459280002,2
5048038893535351468,2
1195818760861775106,1
5026167322725065260,1
5043615311681211948,1
1201877792409607554,1
5093309476488176300,1
5074761810726021676,1
5085911582338372652,1
5054478108301797036,1
1201447786726567682,1
5085858365358895788,1
5060862895318157868,1
1189091806393516802,1
5065049903971394732,1
5054372229072667692,1
5061005427757949612,1
5086439994266987692,1
5052912644261609644,1
1184446175202601602,1
1213387112909559810,1
5055665890059591212,1
5042250858553970220,1
1189984375611262210,1
2662463426532320300,1
5025385868457914412,1
5070623315569738924,1
2645379485121454124,1
5029369436818317996,1
5049014564157266092,1
5041854714393948716,1
1192552758210571394,1
1216158429820147074,1
5078902298782696108,1
5102750249995820972,1
5026941859944099372,1
12663,1
1228579494567278338,1
5091600612605133356,1
5033575323119822892,1
1199313805527863938,1
1245461149139740674,1
5074169223388824236,1
1177527919159270658,1
5087763509914038956,1
1225604808808229762,1
5068771540419421868,1
1219525634787935746,1
2698393540482358316,1
5058312620523959468,1
1222815371430473346,1
2700437397306497068,1
