1264676532174429314,10562
1259061373535539842,10500
5028828123681611820,10400
1255253215013095426,10381
1229747100754327042,10380
1214867583841692418,10359
1260019228552258434,10326
1212303492661002242,10308
1257355893562307458,10245
1169015487467542658,10240
1256972683695199490,10165
1266020225577437186,10147
1260338273755507074,10060
1233258661720273538,10026
5041681108681347116,10015
1201895620819256578,10013
1218749976579371394,10000
1254978762307729666,9990
1251021860477807746,9952
5054129539493662892,9948
1196997854973886594,9941
1213140792240320642,9924
1195569764429792002,9851
1222868588222746114,9811
1237363426389541762,9798
1262580465727208578,9688
1180468395536158466,9661
1222876980588939010,9620
1240324321009200002,9619
1199039818826467074,9610
1260127781703295874,9592
5084090509757503020,9586
1244142856172859906,9550
1265920371883044994,9512
1224272024621669634,9480
1241685314540584194,9480
1218115532599861890,9366
1224178845306282370,9343
1263046349419681794,9330
2668109712624674348,9200
5065412459162503852,9150
1236921369027950082,9143
1236205050087647746,9057
1231929590533131266,9042
1231542493720635394,9008
1265371868051885698,9008
1197226601196302210,8936
1253704690324333698,8882
1212078356917461250,8857
1233068654514460290,8840
1233087655449833986,8826
1250798101271655170,8682
1265947879000960898,8596
1249955321313604738,8564
1255767775717270786,8556
1257762173845776514,8457
1258124555268948226,8456
1238095230834832642,8396
5072617969028267692,8300
1245287617428258050,8260
1258839559949991426,8206
1255717636269239426,8173
1218675033694772354,8144
1251191384984276610,8130
1254738072340371714,8120
1212363239950858754,8057
1256862004535117186,8040
1251813766547716354,8008
1180366123831643394,7998
1217683796045259650,7995
1265339569897769986,7988
1262951035505539074,7949
1236238415540966914,7922
1257338357210516354,7901
1262956472933972226,7874
1263301726027755778,7793
1241954956882687106,7772
1261358405797290882,7772
1264461861118679170,7770
1204695701125267714,7722
1223967683238919682,7708
1245644905020508802,7613
1254764911590944898,7608
1215943823189150466,7600
1260770804879554690,7440
5092102126962415788,7370
1256645832389116034,7352
5070919300871989420,7348
1184361217777932674,7330
1263095926226971906,7275
1224564855491540098,7260
1245341240095120898,7253
1228983296655036674,7236
1243374851595675138,7195
1229718088249984514,7153
1252734577471319042,7149
1249083694208137474,7130
1261823728996675330,7109
1263863576469617154,7082
1242364726827489538,7080
1253676581910810626,7040
1203010175569638274,7035
1260590813537287554,7024
1229021588436264450,6960
2640540725509983788,6960
1243230669543582466,6879
1235112223576552066,6874
1255350324223455362,6846
1252578893496432386,6760
1251756834608871170,6742
2556463153576639532,6732
1208015732320101378,6707
1250185825765985154,6670
1247946917296955650,6651
5094376696624104108,6647
1264369261624064514,6631
1253100744907841666,6619
1254184940682433410,6614
1223051882394811010,6598
1262154679849272962,6598
1233839708518513538,6593
1264650038668498562,6580
5078448827367408300,6514
1256839851094016130,6510
1254030362661626754,6462
1265285051730706306,6438
1250448482343367810,6436
1254378057444522882,6420
1265211592757234434,6400
1248823816474755074,6335
1261802696541919362,6306
1250972919325212674,6296
1254396680422675458,6292
2566904627094387756,6271
1254379174135996034,6267
1264434933821375490,6259
1221715344406717058,6240
1264999855164694402,6200
1218511210757465986,6198
1257223007273997826,6198
1256845672922269442,6166
1167720189740659458,6154
1226023213784758658,6154
1244229101263261442,6154
1257763911160060546,6139
1219730296422135938,6130
1265376343407874690,6120
1253609333460112770,6070
1262399441445398914,6060
1255148261044737794,6036
1254057010786581762,5999
1238285229450798594,5998
1253280654645423234,5998
1248111584195585410,5982
1242024561122639874,5964
5064977840865455660,5960
5092793468561910828,5930
1254845538864943106,5929
1226968085114987906,5924
1231344658937055874,5920
1265877012040610306,5912
1257389349210105858,5906
1226014836450880002,5898
1264276505362834434,5890
1264853869226244226,5880
1251069283359141378,5878
1239407328311540226,5870
1258305691220143490,5870
1255873511369708162,5850
1263127846424220034,5838
1212261339704457730,5800
1261787743613574146,5780
1177983835849448962,5777
1264465456006314370,5758
1259545074900374914,5738
1177067324705548930,5718
1261461354016089474,5712
5069768790989779500,5710
1261447571466345986,5702
1253749847610367234,5682
1260915167319835266,5680
1242331754363543682,5637
1258770814703063426,5629
1260620974945395842,5596
1263311784840882050,5592
1256454255372658434,5530
5039746508218853420,5530
1259362448595518722,5526
1265295540040950658,5522
1242927041125377794,5520
1262865127569873154,5501
1253655607437793666,5498
1234414847589201282,5497
1230843642411921410,5476
1205617063952286210,5468
1255318380404041346,5466
1264816707021938818,5436
1196344522287885442,5400
5097201026315848364,5393
2692232936027113516,5388
1264912353796236418,5371
1234410443100095490,5356
1200721587213848066,5353
1237708505537292930,5320
1263887153692644610,5315
1211929605020336386,5306
1254487383689293186,5283
1261836796434798722,5280
1265246156506998018,5280
5058406412013328556,5270
1257209843199030274,5261
1253507892775275394,5260
1245455685941155074,5240
1249440895900629378,5240
1265708748106913026,5228
1255575681157727618,5206
1256830013471607554,5206
1227121359613005698,5200
1265770552686287106,5200
5062120242174798508,5191
1263899087259076226,5184
1258315223899947906,5170
1263665258502121090,5160
1236615064845809154,5101
1250154184741993090,5100
1256377293853813378,5100
1221824062913943682,5079
1193188636706427394,5060
5017446736387983404,5049
1251829597796976898,5020
1233843769410294274,5019
1257043786878881666,4979
1185770713052769410,4967
1262540883308360706,4967
5092991599694564524,4960
1250905030924781314,4952
1262146886630918146,4950
1263169522639324034,4946
2663553398717040684,4900
5030687981958947372,4900
1248082573838589570,4880
1255714908964788226,4880
5069526894170685612,4880
1257499141458737794,4860
1257342452461984130,4843
1256921773300065666,4840
1222485749870802818,4830
1255323925207029634,4826
1241743949434001410,4820
1247206716190653826,4800
1261673914095050754,4797
5065649960336414892,4790
1260348706230737538,4778
1223513647213622530,4719
1248115956471964930,4706
1247143023973054082,4695
1265051785614119938,4662
1255058730303686786,4640
1254753016679091586,4630
1198724516687236866,4628
1233989409603529730,4620
1210405978257041538,4618
1255959797262596738,4609
1263702294004813186,4600
1246588492155354370,4595
1230115800074057346,4568
1244786996040483330,4568
1223801287616160002,4560
1219867312321099266,4540
1257588893390420610,4530
5084630522476633260,4530
1226586627594689154,4520
1264797927277556354,4507
1215498155907742722,4498
1256811785630360450,4484
5073273999652858028,4468
1264723141159242370,4464
1257149629905155458,4454
1248136595937467394,4452
1195423638903272322,4440
1240986793944620674,4440
1263199361924379778,4426
5089842776638228524,4404
1252537801397039618,4400
1250686438564250370,4396
1260350840829423234,4344
1263800539234364930,4308
1263531412288871554,4300
5020806927673089580,4300
1252164955286139394,4280
1258085610653146626,4280
1218956854416252290,4278
1250474997324263298,4275
1253242130936336898,4260
2617488398266446380,4260
1236992120024404866,4256
1265937691338487810,4246
1210858732234619522,4244
1256069044050878082,4244
1263933981721075202,4236
1187573559076607106,4232
1255148499415380866,4227
1257561674035269378,4214
1260425060012247682,4202
1249215500312124162,4200
1259842954504465538,4180
1265923419162523906,4180
1233574590924817154,4177
1260159581641203586,4176
1265013936215085314,4156
1167413239179926530,4122
1236631355656335362,4102
1234589010660480258,4080
1235315461428884738,4080
1255337325505152130,4080
5061133701600336940,4077
1263507478583270658,4006
1210635821284248322,4000
1259987722819345026,4000
1264702417941915778,3999
5015792205460360236,3998
1238544132226931074,3996
1262764573795214978,3993
1260298878167905794,3985
1218747805473280258,3984
5057627953344294060,3977
1245327131127367042,3964
1198916040016770690,3960
1244511445971219970,3954
1209645247206821762,3940
5023937818087211564,3940
1221413884947407490,3926
1265748326230391938,3920
1240537029264120962,3918
1250732512826043138,3908
1253994336476420226,3908
1263672388147675266,3903
1260178561101324162,3900
1262028717048656514,3900
5021443356916346924,3888
1211657645543670914,3886
5092250820736025260,3882
1246329542134556930,3880
1265917923751733378,3880
1247214786434237954,3878
1226410443740816514,3858
1243632919000522370,3852
1232493861189078274,3847
1188457173435978626,3840
1230053357692117122,3838
1265183845121174402,3834
1169555489383437954,3820
2612275184144174636,3820
1251063246782379522,3815
5103957679478266668,3815
1234746142039059074,3800
1236187515883509634,3800
1263046658657369090,3797
1263191446299750658,3777
1254969856693361026,3769
1262396555227568642,3766
1224923695714372994,3749
1260919400010102274,3744
1257270168162398210,3740
1265225568580822658,3736
1230482779259837058,3730
1260338469176334338,3728
1246779162933491074,3721
1254043842416906114,3712
1265918273791689602,3710
1256056691725142018,3707
1265122506545827202,3706
1201610404925931010,3703
1244556747138635010,3683
1221686248150805122,3680
1265744344795935106,3680
1263839221857584898,3676
1259353723369923586,3673
1247751341666024194,3672
1231087976658863234,3670
1258601285901659138,3670
1263515746395435266,3666
1257577720032910594,3660
1260903736264763778,3640
1258578713701226626,3636
1254500326573385474,3631
1262457885212813698,3630
5065179745089819820,3625
1254808273581211522,3620
1262423072355791234,3620
1204317170625196930,3616
1261410555290548610,3614
1255767092817403778,3610
1207383356367579906,3606
1244066543193893378,3600
1255353279161252482,3600
5048615018300680876,3600
1262770874512442498,3595
1237319703622626306,3586
1265785282276666882,3580
1254915785202196482,3572
1249882970442093570,3568
1264472452508395906,3560
1265620643295007234,3556
1261664649850518658,3550
1265012387879289730,3544
1213401677143922690,3530
1265905880663468290,3524
1256450647599897474,3514
1209681159576344194,3500
1249928101958765698,3500
5079997131043121836,3500
1265032950035312898,3486
1258489152895320322,3482
1262551689446067970,3481
1246768367533281922,3475
1200971923677750402,3469
5020078272423543852,3466
1253488543947572098,3463
1252183389285446146,3457
1210999574949361282,3447
1245891030268533634,3412
1255141494323458690,3407
1255736514798001154,3380
2663402744148140588,3380
1233363957138686466,3371
1208030470500131842,3370
1202368767301193090,3368
1253861319191345282,3360
1260483321243496834,3354
1238039460684336258,3349
1263287917707736834,3347
5080661090044872748,3339
1256999593812593026,3334
1257324667002349442,3330
1249863003138998914,3320
1226602703657232770,3300
1256363315882620290,3296
1262188468357127938,3292
1264972747478422402,3285
1221394746573110402,3280
1228518770172352514,3280
5109844308333930668,3280
1262722186762998146,3265
1265127933237108866,3258
1255741546352276738,3252
1255892265344553858,3246
1245495375734015234,3237
1239428423043497858,3190
1233610619258055810,3189
1249178370319982594,3186
1241624446264284802,3182
1221415010228879106,3160
1265882818836449666,3142
2699555711384262188,3114
1234926343834293378,3110
1178780995409651970,3101
1232762590850226690,3100
1236807805797772546,3100
5016116339041473068,3100
1264983785544405762,3097
1258191438647251330,3088
1265298999636754050,3080
2633413546442282540,3080
1210760665246014722,3076
1205966549736196610,3074
5100594005349960236,3073
1241091097225138818,3066
5066720175949818028,3066
1237526078948810498,3065
1259579681599241858,3060
1231939627871595010,3058
1264998135030575746,3042
1235029070862181890,3020
1238834549325215106,3016
1265023236966522114,3014
1205674865621824258,3009
1256320050529509378,3000
1264448441493327490,2998
1243262523168560258,2986
1247924368718308610,2985
1250706502503907330,2984
1239950931584761090,2976
1260535696221920770,2976
1263876875835527938,2966
1248040274853612546,2958
1226640308243323010,2955
1265528623621074562,2946
1261381388167799554,2942
1207685651198227458,2934
1254796831787952514,2912
1244400902103098370,2900
1256719997884207746,2900
1222152456113331074,2895
1263900843900856706,2888
1184239064612608770,2880
1229336609254799490,2880
1257775919888831106,2840
1254487357919447298,2836
1255453549467612930,2836
1235459471682323970,2824
1225750925742868738,2820
1262722152403258370,2808
1230599956704912642,2803
5094033779958445612,2800
1224431799552523650,2797
1261358513171768834,2796
2501072944740341804,2793
1252480074888991234,2789
1228632850946306306,2781
5086455065166611116,2780
1257568805828214402,2768
1238887514862129666,2756
1260172202402131586,2751
1254049651359889026,2740
1263128024665259394,2716
5038223351754156076,2712
1253696428954640514,2706
1234545820469099522,2700
1229113917347940866,2699
1244420542988239362,2689
1256636338363488386,2675
1256166556988437762,2670
5107655921607040172,2664
1251278476183863170,2650
1264208945526998018,2634
1248144629673948674,2627
1252816592018868482,2623
1255199345385589634,2616
1257442712031200642,2614
1265898128247204866,2612
1250511768686726146,2610
1227508907396764034,2606
1257513533894326274,2592
1253416360579731202,2580
1264430336058919170,2576
1264561394838159362,2564
1256970379445313794,2552
1263508915249800322,2550
1263872005342960130,2540
1175530617625457922,2538
1194121860085330818,2529
1261853304141699330,2520
1265924580950832002,2520
5089379478511105196,2509
1228448946888671874,2502
1248174200523803778,2486
1257308008971561218,2483
1222661688910770690,2482
1230886413843745282,2482
1223618504545379714,2479
1193194711937462402,2476
1225085388347958658,2475
1262237540505916802,2474
1246197224929521922,2470
1243264644882421890,2469
1233908181034784002,2460
5052635148573154988,2460
1198295511730048642,2452
1256132469980275970,2450
1239493843984859138,2449
1189239411532232578,2438
1259044006835297282,2438
5057889413956694572,2437
2637008131903332396,2436
1263351264180438018,2434
1253865210431740418,2430
1265944256196050562,2400
1227710309150763394,2398
5064568521709977772,2396
1264071656897694466,2385
1211155823712467330,2380
1222658867117571202,2380
1225871290053962626,2379
1265700080862946050,2378
1261667521036148994,2374
1256847305010002306,2372
1263657675737302786,2360
1265920507174614402,2360
1233820535784291074,2357
1265926376247520386,2352
1224233105775311746,2349
1265930821538226178,2344
1246427304180470914,2339
1215672694788346498,2332
1239004189796045954,2320
1265149758113236226,2320
1213440462845661826,2318
1265115162151814274,2317
1210079958027179138,2312
5058436839708877484,2305
1207438632596723330,2300
1231559654262665346,2296
1252193458836717314,2296
1203317746767957506,2290
1260675100123115010,2289
1227735119029365890,2270
1255918168292124418,2264
1213861230054727554,2262
1265844673084206082,2260
1264641326327313410,2252
1255156365648103298,2247
1257950495276852738,2245
1233995809104600578,2240
1251061651202351234,2240
1253091012512305538,2225
1252756636423070850,2220
5015481590117318188,2220
1231759838392925186,2216
1237099041087943042,2210
1259964252970659074,2209
1261215475728126722,2200
1261619163999715330,2200
5093738496475711148,2194
1168245646758283522,2190
1225271319630070786,2190
1204095071424067586,2184
1230674236017101570,2178
1233780641980769538,2178
2681903953329617964,2176
1210577609445274754,2171
1264193681213199106,2170
1251340145471587714,2167
1255897818737335938,2166
2613474500074307116,2160
5056456380895712940,2160
1247892953180369154,2154
1214535385300899074,2150
1250301736196038274,2150
1254479244726539522,2143
1216145474050888962,2135
1261118012182804482,2130
1248665576994502018,2129
1223207587844061698,2121
1251102161333899650,2120
1262152480825884162,2120
1231095905168551042,2111
1239297422245871874,2100
1262021931000039042,2100
5059369736529220780,2100
1226729441699361666,2099
5015048960211714604,2099
1259987742147171330,2092
1242343395872376450,2090
2668496519848003628,2090
1265650916372502018,2088
2606032455701525548,2087
1253876441771534466,2086
1262647340515495426,2080
1177224926386393858,2079
1251578481796505090,2076
1228968511229980162,2073
1261432100993779330,2072
1236686601821003906,2070
1255524163024724098,2069
1259527287292823810,2066
1265732052599435650,2066
1235892853209581570,2060
1256095346430365954,2047
2650302267114327084,2038
1246702190676948098,2036
1254302298516244098,2028
1256079463641392770,2012
1257987951687090690,2010
1191523561777782530,2000
1195509203241426050,2000
1214859013234586498,2000
1243130465808994946,2000
1249202840895842050,2000
1253244950582405762,2000
1255160113006905474,2000
1259698244171170562,2000
1262362672230490498,2000
5108502551441264044,2000
1209828223551245314,1999
1233081459959578754,1999
1265698723653372034,1999
1192452754189914626,1980
1257405249178601858,1980
1261229146609470850,1980
1252558213228980994,1979
1263055424685692802,1977
1264588270596007170,1977
5095412225904741548,1977
1253692997275691394,1970
5051317888849182764,1968
1256091530352380930,1967
1235104840527667842,1964
1265982154987632130,1964
2644801701619449388,1960
5067764188010982572,1959
1263710325593620226,1958
1257353045998840578,1956
5065993780978293932,1956
1259849534394083714,1954
1264621910927829634,1954
1265090983633246594,1952
1256832992031523586,1946
1259201129624105858,1942
1228038532698816002,1940
1253311956367260034,1940
1265588643641340418,1940
1244025008712535938,1932
1265942450162179586,1932
1216881232013521922,1930
1251726250146327682,1930
1254034496567750018,1930
1261989156104477314,1923
1256176474067608066,1920
1266040557952836610,1920
1262028702016030722,1909
1232551632793887490,1907
5074938842839003180,1901
1263513822250050562,1900
1265925596710619266,1892
1227373229379824642,1891
1255737762486024578,1890
1244009430866423810,1885
1194084768747741058,1884
1260909403474030338,1882
1233473349955358722,1879
2620885966505196076,1876
5097426778690383404,1876
1265947898328338690,1872
1231025968068759042,1870
1251695738698596610,1866
1188356095673082754,1860
1210519730466060802,1860
1249885087860908802,1860
1258834139701062914,1858
1255277750013723010,1857
1192136816049796098,1856
1207904318720610818,1852
5043806278815207468,1850
5066192541187789484,1842
1202725900274566658,1840
1249487264367878402,1840
1260731913950712194,1836
1262734528351544706,1826
1263692016148269058,1820
1264582558289859842,1816
1257224967926471810,1810
5061565008313054764,1800
1257308163590780290,1796
1171414492706598530,1791
1260151715408460034,1791
1262010832804890882,1790
1247176644976808450,1784
1233658639139816450,1780
5081896137948503212,1780
1257706199684598914,1776
1238099422723126402,1770
1256235278612758530,1770
1256438787047816450,1769
1234026782261606786,1762
1260133197656621058,1755
1193901783813552642,1746
1241401936893358466,1740
1265980555112394754,1730
1228085390792257282,1720
1256540846208461442,1720
1256660214086905346,1720
1262721143086166658,1716
1236142487446550530,1706
1258037208519287554,1706
1264237434045283202,1702
5040411315132044332,1690
1257846164078840450,1686
1245035255887394050,1680
1255807156272374786,1680
1264487892915371778,1680
1264771049372168450,1680
1264964069497394434,1680
1265958378048656642,1680
2606785558807970860,1680
1250861894420750466,1670
1255881671807777282,1670
1263207636178893058,1670
1258709864822165890,1666
1251372729241006594,1660
1254570991670291202,1658
2607311593515815468,1658
1231595697628218242,1656
1226721347833791234,1650
1248593793058745218,1650
1252198823250391554,1650
1257559389112862082,1648
1250698571846998146,1647
1244391139642342402,1646
1262001061753924994,1640
1257927081263021826,1638
1203533775032797442,1632
1263506647507080450,1630
1263887048465942402,1630
5064006538345000108,1625
1245659428452364930,1624
1261584937405131138,1620
1255689394711617922,1617
1167003250164667522,1616
1229036266486924802,1614
1254635517111450754,1609
1254217803624717954,1608
1263053191302420354,1604
1265890734461011202,1604
1172905852770168706,1600
1226872148430242562,1600
1233472639138267522,1600
1234550048864462594,1600
1235018462292919810,1600
1236300752696464770,1600
1257232159849438210,1600
1262988532717300482,1600
1264361174200574722,1600
2534239659304786476,1596
1225125048076313858,1592
1265166293737561858,1592
1227147550323518082,1591
1227147981967500674,1588
1265743863759747586,1586
1231144953695405698,1580
1262772210247248514,1580
5054757143700151340,1580
1249746916615530626,1579
1258459287840242690,1570
1265911436203656194,1570
1190764004478572418,1569
1181069473237946882,1566
1227869772696417154,1566
1262822637457908994,1564
5082979234215653420,1560
1255513507211188354,1555
1242759921800738178,1550
1257052462712783490,1536
1227736572875811330,1534
1264063977496226690,1533
1255696322493784834,1530
1260501480364927106,1530
1265526469694923394,1529
1220118477713692802,1526
1265001364845859202,1526
5073071988094679724,1522
1254973528890366338,1521
5051502279861535404,1520
5079695940019386028,1520
1255824035494135810,1518
1260646244385536130,1518
1243277014388253698,1514
1250309209438983042,1506
1207606363954806146,1505
5053183214095549100,1504
1254442357399549570,1502
1201855776407491970,1500
1233041351407807618,1500
1247714568155985666,1500
1249942283940508290,1500
1251088765330461698,1500
1255883280272613634,1500
1259782580149003266,1500
1262395689791534722,1500
1262659664924179202,1500
1264424636637444098,1500
5026148280986798124,1500
5050364607976524844,1500
5083473733085174444,1500
1234027265445367938,1499
1263509769948309762,1498
1224694484047084930,1494
1200029189093678082,1490
1232643079089995138,1490
1242572158715444354,1490
1263972638574054786,1490
1265711634324727682,1490
1189657109802160642,1481
1168118309568932994,1480
1206928637442916098,1480
1215048919508368258,1480
1222426535156547586,1480
1228028027208854530,1480
1236243088465273346,1480
1248604442429998210,1480
1248805193496286082,1480
1258342782557311234,1480
1263529363589076354,1480
2622475390100797484,1480
5050184673845573292,1480
5066802126082409516,1480
1242296404635153538,1478
1246324948667462018,1478
1247899683393731970,1475
1223425162297716354,1470
1226257162800905730,1470
1250549727607592706,1466
1261685899201240706,1466
1262973998548200834,1466
2567445363476683308,1463
1265912647384446338,1462
1237868368514613250,1460
1262282437946760194,1460
1264792852773603074,1460
2662448408608553516,1460
1259810387914943746,1456
1230456554189552898,1443
1265542015328960258,1439
1256354232026678146,1437
1214652990095402242,1432
1256455363474087170,1432
1255556946510291074,1424
1247022670399546626,1420
1260369107325387650,1420
1263444280287088002,1420
1240120784656157954,1415
1244166605194296194,1413
1179925998835930626,1410
1243635240430539778,1410
1172596400461884034,1400
1214656651555469058,1400
1260541683406273538,1400
1261753411792277378,1400
5010062133810262572,1400
5076777889845287596,1400
5089405024797929644,1400
1215053502238208386,1398
1188839801332334850,1397
1195399481861663490,1397
1193335346346721794,1392
1243903899224869506,1386
1249936316083676546,1380
1257014127982097410,1380
1263499187149253506,1380
1265561890290243586,1380
1265868437138525186,1380
1225310474699186690,1372
1215642350844637442,1370
1198958738434064514,1364
1248196813526521474,1360
1256575107162457090,1360
1259984660508115842,1359
1231870506815645058,1353
1193609019517802114,1350
1252937510380761474,1348
1251771695195458306,1346
1260965154296807554,1346
1265895162572278658,1346
1265924114947203202,1340
2699326239873790508,1340
1255485480402068354,1338
1263111300062410242,1338
1191958371381816578,1336
1258657470516151682,1333
1256304833460272130,1332
1261262318789425666,1332
1262432136884061442,1332
1172137464034723202,1320
1222538165651552770,1320
2680732802218389036,1319
1264809729847574274,1315
1246836629596185858,1314
1234515306874168322,1311
1247502615814747906,1311
1256257588820252162,1310
1264422611559957378,1310
1265010485208708226,1310
1265181137144314754,1310
5085389140364374060,1302
1224847030547937282,1301
1180694800439684098,1300
1199600307762093698,1300
1205281867524494722,1300
1230654210731998594,1300
1245903882958638978,1300
1264996975389192578,1300
5012810842015535660,1300
1248254872894434690,1293
1228445450785735682,1292
1234758524429709698,1290
1243480512086139266,1290
1219736951473628930,1287
1208775404660369154,1280
1224614625573004162,1280
1249014839440089218,1280
1251587602159867650,1280
1255135144214403842,1280
1256383738451951106,1280
1262210980427920514,1280
1265530919280760962,1280
2636658399159558700,1280
5090092430239924396,1280
1197598575429023874,1270
1259880234820650498,1270
1235869001109037442,1266
1257878503034981122,1266
2579866338113227308,1266
1243664628744090242,1256
1260875108159867778,1240
1261967208821821442,1240
1265962475447578754,1240
1200584148260270722,1238
5013351043676463660,1238
1258818295566472962,1236
1252938788133595394,1234
1264773005729419650,1234
5107464944644272556,1234
1226682710307650818,1233
1177904005822622338,1230
1233351944114913410,1230
1223433352800312322,1224
1263002800598582018,1220
1265028721639798018,1217
2698530967709429292,1217
1210646129205808002,1210
1240290240443564034,1210
1174731910472344578,1202
1200607055468441986,1200
1264447561024944514,1200
1265360894410622210,1200
5033781288271277612,1200
5092274196316916396,1200
1233904942629307138,1198
1245577038094663426,1198
1258677740614554882,1198
1201822488263580930,1197
1260930730133970434,1197
1205974587767028354,1191
1173850500845922050,1190
1238728521614990082,1188
1265761112348154626,1188
1265851710388382082,1187
1213419746071036546,1186
1239534210235439106,1182
1192455305400157186,1180
1203497834746233986,1180
1262956243153495682,1178
1203116222607070594,1170
1237177722741020674,1170
1259818737331478530,1170
1265573381475350658,1170
5080696356013458604,1170
1241797999450091010,1168
1264784707367864834,1166
1192257599120121602,1160
1194813914610222722,1160
1265208167521186946,1158
1254635353902775682,1155
1257571256107114626,1152
1231118254031203330,1150
